location_name,year,ASIR_25_49,ASDR_25_49,MIR,Incidence,Deaths
Low-middle SDI,2012,27.718731445007105,11.762435455216082,0.4243497029635826,27.718731445007105,11.762435455216082
Low-middle SDI,2013,29.026106820391444,12.238584414443123,0.42164057653936776,29.026106820391444,12.238584414443123
Low-middle SDI,2014,30.92368958093841,12.963673060620428,0.4192149525589382,30.92368958093841,12.963673060620428
Low-middle SDI,2015,32.420203457413095,13.496230053987277,0.41629072660558136,32.420203457413095,13.496230053987277
Low-middle SDI,2016,33.523906280544686,13.845650037825333,0.4130082551227193,33.523906280544686,13.845650037825333
Low-middle SDI,2017,34.57060021575118,14.152944768478582,0.4093925092463442,34.57060021575118,14.152944768478582
Low-middle SDI,2018,35.77859426662631,14.477813153485839,0.4046501392870683,35.77859426662631,14.477813153485839
Low-middle SDI,2019,37.44719778479323,14.936881716122969,0.3988784902401595,37.44719778479323,14.936881716122969
Low-middle SDI,2020,39.45787360761631,15.506905514920422,0.3929990163465682,39.45787360761631,15.506905514920422
Low-middle SDI,2021,42.63991474732889,16.477965079227204,0.38644460658213303,42.63991474732889,16.477965079227204
Low-middle SDI,2022,45.79127916426263,17.57936160170281,0.38390195518762565,45.79127916426263,17.57936160170281
Low-middle SDI,2023,47.92685048913508,18.208728089207796,0.3799274916538836,47.92685048913508,18.208728089207796
Middle SDI,1990,21.95558800911158,9.733359573293878,0.4433203779035446,21.95558800911158,9.733359573293878
Middle SDI,1991,22.318529087600005,9.792658722691128,0.4387681053825294,22.318529087600005,9.792658722691128
Middle SDI,1992,22.818422201035073,9.894533600807682,0.4336204104576018,22.818422201035073,9.894533600807682
Middle SDI,1993,23.333791519589756,10.00704456048614,0.42886491687751566,23.333791519589756,10.00704456048614
Middle SDI,1994,23.789713324042733,10.096824062382364,0.4244197449902918,23.789713324042733,10.096824062382364
Middle SDI,1995,24.22238206293661,10.187424304317133,0.4205789619636632,24.22238206293661,10.187424304317133
Middle SDI,1996,24.75747041891003,10.316420946140449,0.4166993142506454,24.75747041891003,10.316420946140449
Middle SDI,1997,25.315335954145116,10.448461100803817,0.41273246856093937,25.315335954145116,10.448461100803817
Middle SDI,1998,25.79148834260184,10.522889433326286,0.4079985339948295,25.79148834260184,10.522889433326286
Middle SDI,1999,26.13701947643516,10.539980285582093,0.4032586919516519,26.13701947643516,10.539980285582093
Middle SDI,2000,26.42868665448801,10.53931517533242,0.39878315987157376,26.42868665448801,10.53931517533242
Middle SDI,2001,26.71194322038113,10.551676770336082,0.39501719074803904,26.71194322038113,10.551676770336082
Middle SDI,2002,26.958695436577596,10.552189561534762,0.39142063036245944,26.958695436577596,10.552189561534762
Middle SDI,2003,27.1663731038799,10.525247793258604,0.38743662074476143,27.1663731038799,10.525247793258604
Middle SDI,2004,27.978341521957738,10.756733394991166,0.3844664411773354,27.978341521957738,10.756733394991166
Middle SDI,2005,28.043239277281074,10.621066769116673,0.37873894182121876,28.043239277281074,10.621066769116673
Middle SDI,2006,28.762973015113445,10.761217158861374,0.37413438288200995,28.762973015113445,10.761217158861374
Middle SDI,2007,29.567531738240355,10.932413980177657,0.36974388247763407,29.567531738240355,10.932413980177657
Middle SDI,2008,30.394471386205485,11.117180518362451,0.3657632461213975,30.394471386205485,11.117180518362451
Middle SDI,2009,31.184130821445805,11.291429612587928,0.36208896368606297,31.184130821445805,11.291429612587928
Middle SDI,2010,32.12166670876657,11.499018178995954,0.3579832355292345,32.12166670876657,11.499018178995954
Middle SDI,2011,32.99299363642636,11.684010275212472,0.3541361055006716,32.99299363642636,11.684010275212472
Middle SDI,2012,33.687100189998766,11.813173296338691,0.35067349904596,33.687100189998766,11.813173296338691
Middle SDI,2013,34.56621854484681,12.028002120660364,0.3479698569010384,34.56621854484681,12.028002120660364
Middle SDI,2014,35.5939711766065,12.307254734151822,0.3457679580928735,35.5939711766065,12.307254734151822
Middle SDI,2015,36.72543123386924,12.607509278323457,0.34329097997619845,36.72543123386924,12.607509278323457
Middle SDI,2016,37.91899031839377,12.865409296583197,0.3392867053831451,37.91899031839377,12.865409296583197
Middle SDI,2017,39.18721552018374,13.10530895689161,0.33442817467195646,39.18721552018374,13.10530895689161
Middle SDI,2018,40.47778680549014,13.339552551849332,0.3295524188600164,40.47778680549014,13.339552551849332
Middle SDI,2019,41.873351364205014,13.572676430732757,0.32413637763743014,41.873351364205014,13.572676430732757
Middle SDI,2020,43.23386275541962,13.815125353248503,0.31954409050615523,43.23386275541962,13.815125353248503
Middle SDI,2021,46.49020910334549,14.736843874683448,0.31698811768998836,46.49020910334549,14.736843874683448
Middle SDI,2022,48.006822973427106,14.880310502080029,0.3099624090999862,48.006822973427106,14.880310502080029
Middle SDI,2023,50.490269287135725,15.412578769241604,0.3052583990311284,50.490269287135725,15.412578769241604
