location_name,year,Deaths,Incidence,Crude_Count_Ratio,Weighted_ASIR_25_49,Weighted_ASDR_25_49,Weighted_Rate_MIR,Difference,Relative_Difference_Percent
Middle SDI,2000,11580.22325102271,29228.770304799626,0.396192625630957,26.42868665448801,10.53931517533242,0.39878315987157376,0.002590534240616782,0.6538572585724545
Middle SDI,2001,11952.639920702146,30443.797079943753,0.3926133093488688,26.71194322038113,10.551676770336082,0.39501719074803904,0.002403881399170249,0.6122771036868313
Middle SDI,2002,12313.116837117446,31636.412596956412,0.3892071137769278,26.958695436577596,10.552189561534762,0.39142063036245944,0.0022135165855316496,0.568724596025838
Middle SDI,2003,12634.941153652679,32785.53046407136,0.3853816294813017,27.1663731038799,10.525247793258604,0.38743662074476143,0.0020549912634597045,0.5332353973970028
Middle SDI,2004,13266.6345651499,34684.069114062644,0.3824993694229189,27.978341521957738,10.756733394991166,0.3844664411773354,0.001967071754416516,0.5142679731431343
Middle SDI,2005,13449.363076301976,35685.69724757694,0.37688385301803756,28.043239277281074,10.621066769116673,0.37873894182121876,0.001855088803181193,0.4922176390221855
Middle SDI,2006,13989.704785845242,37563.429914816494,0.3724288441595998,28.762973015113445,10.761217158861374,0.37413438288200995,0.0017055387224101382,0.4579502230174448
Middle SDI,2007,14591.577345843882,39622.845630613,0.36826172158039766,29.567531738240355,10.932413980177657,0.36974388247763407,0.0014821608972364064,0.4024748732710304
Middle SDI,2008,15240.310579490973,41800.85682317962,0.36459325807503157,30.394471386205485,11.117180518362451,0.3657632461213975,0.0011699880463659218,0.3209022713538845
Middle SDI,2009,15897.76208320431,44007.47348791902,0.3612514153435457,31.184130821445805,11.291429612587928,0.36208896368606297,8.375483425172581e-4,0.2318463836939566
Middle SDI,2010,16600.31510899545,46443.15920045083,0.35743294372692697,32.12166670876657,11.499018178995954,0.3579832355292345,5.502918023075343e-4,0.15395665451809482
Middle SDI,2011,17247.145107651297,48748.59874657649,0.3537977613943729,32.99299363642636,11.684010275212472,0.3541361055006716,3.383441062986825e-4,0.09563206532603452
Middle SDI,2012,17783.741980972976,50741.091051482785,0.35048008650285595,33.687100189998766,11.813173296338691,0.35067349904596,1.9341254310406564e-4,0.05518503063439706
Middle SDI,2013,18417.02178812371,52945.40437467724,0.3478492988322933,34.56621854484681,12.028002120660364,0.3479698569010384,1.2055806874505803e-4,0.034658131883480436
Middle SDI,2014,19129.286173181245,55338.89833282521,0.34567522573600606,35.5939711766065,12.307254734151822,0.3457679580928735,9.273235686740877e-5,0.02682643995384204
Middle SDI,2015,19863.99692009674,57876.6124701652,0.3432128466457228,36.72543123386924,12.607509278323457,0.34329097997619845,7.81333304756271e-5,0.022765269784974507
Middle SDI,2016,20528.002775926157,60513.81152510835,0.3392283886697286,37.91899031839377,12.865409296583197,0.3392867053831451,5.831671341649525e-5,0.017190988538784424
Middle SDI,2017,21167.95374582505,63299.64256715744,0.3344087405132978,39.18721552018374,13.10530895689161,0.33442817467195646,1.9434158658682144e-5,0.0058114984162305205
Middle SDI,2018,21816.457788132986,66192.15756270758,0.32959278850315493,40.47778680549014,13.339552551849332,0.3295524188600164,-4.036964313852698e-5,-0.012248339328624347
Middle SDI,2019,22480.235057039892,69330.72986236971,0.3242463349465094,41.873351364205014,13.572676430732757,0.32413637763743014,-1.0995730907925605e-4,-0.03391165827592024
Middle SDI,2020,23168.236982100243,72463.93063392979,0.3197209532993809,43.23386275541962,13.815125353248503,0.31954409050615523,-1.7686279322565168e-4,-0.05531786121631965
Middle SDI,2021,25006.401463175825,78829.38779986555,0.31722181487268225,46.49020910334549,14.736843874683448,0.31698811768998836,-2.3369718269389272e-4,-0.07366995954792843
Middle SDI,2022,25531.52745027772,82292.5085262492,0.3102533621530545,48.006822973427106,14.880310502080029,0.3099624090999862,-2.909530530683102e-4,-0.09377917810436953
Middle SDI,2023,26739.4515214177,87495.03462134965,0.3056110742413834,50.490269287135725,15.412578769241604,0.3052583990311284,-3.526752102550046e-4,-0.11540001000632794
Low-middle SDI,1990,8759.655371967563,17210.866555619876,0.5089607396384853,18.384905144492276,9.423026452887122,0.512541477849836,0.0035807382113506314,0.7035391794451673
Low-middle SDI,1991,9069.16757399484,17928.910624467353,0.5058404140638787,18.69358121837013,9.52369389930512,0.5094633172773879,0.003622903213509221,0.716214662328607
